Hash Time (ns)
28663
165828
122819
201695
6933
126125
5720
14467
152083
44613
97451
161941
34895
84537
159676
32671
27121
80069
101830
135942
127918
198169
151472
117478
123770
142795
149718
86491
124892
73958
62887
109654
110606
90889
78877
194922
72665
127937
88134
13636
185344
124031
25527
42129
75340
202827
64439
139209
175626
5731
143727
182800
166921
162011
31960
133749
120804
124181
65232
169075
10039
81351
102009
131254
175777
71983
162362
62797
104414
148787
89597
87853
142475
60423
75710
115265
71974
149588
88995
56515
108051
74078
185616
139910
84207
142495
89466
63277
29254
89106
166239
91430
157293
28363
57407
158665
94876
93774
90097
172541
95688
114814
23714
171849
49933
153035
65371
140752
88294
90849
10770
33101
137636
83245
61895
78466
187008
54761
20237
7684
120364
69449
40065
87754
139549
126736
164335
106037
143868
87783
78246
193681
179564
174775
5510
103713
100527
7984
166589
135622
76903
170116
25457
85048
79408
86340
108121
174294
170166
12173
165377
100557
163554
55012
106197
87623
137035
186367
5309
29825
137095
142926
145611
188651
47739
47158
113892
171639
169956
65081
3686
46917
140341
142135
153094
87573
146382
42228
104685
92392
46115
23113
95728
185374
4298
72475
93293
34895
88424
205642
130352
124561
164506
198269
140902
70932
170076
107671
41207
126074
162943
129882
12543
176248
49803
139799
81621
123189
134040
143547
87923
61415
151322
82083
33813
4658
94255
161139
186717
34454
120745
186426
108030
164626
73937
20548
129531
176538
103121
46206
144498
148897
117789
57717
99966
79327
150941
199692
76312
115485
22853
120614
109944
141283
52047
204210
35807
133328
159998
88174
4268
204220
120624
66854
169385
22502
185034
49011
161421
46105
32280
147043
175766
158355
69249
29405
36107
55343
152835
162953
160448
108511
42098
110656
171699
139720
170147
27180
28824
124061
143677
70672
15949
9768
73787
160849
25297
169966
167982
178852
36528
48590
176488
21420
155719
164396
34464
84196
137817
106068
102020
181478
168053
123479
18755
5069
29475
197006
176177
109533
172471
160609
105276
110816
164285
178883
45996
57447
122638
100096
99134
114463
81021
134901
33452
129130
81732
70762
34163
119742
134911
67405
142064
179224
41928
16520
142906
202967
171619
20378
5020
183331
191346
62355
87112
99254
164305
93244
58299
51646
131344
82423
171138
18424
64480
202677
51436
133899
54371
158434
171619
15408
88735
159787
95808
171809
83024
196095
164066
121115
48890
101519
17312
86841
81031
142595
68868
119231
28603
74929
174996
103813
33242
185395
97902
29695
47989
132747
71152
119432
38141
44743
166530
109874
189823
105657
36438
124251
154547
150760
88685
32510
182399
96589
151522
208658
117768
23403
24566
69810
17071
37439
109965
129981
127708
18074
75651
97391
65091
131164
167261
81672
178702
56505
30366
6933
106157
175186
168974
155960
91721
176899
79938
5981
7624
118430
97071
129871
97401
75190
156852
40605
163253
81712
139018
209079
85068
183381
97601
107771
77264
94515
10369
55373
93334
100417
67736
88174
68668
180596
83435
79668
108712
130202
76232
47168
116707
15439
157703
58269
47759
12934
190705
159937
28904
74819
113871
118119
14637
118791
40225
192568
186096
185756
70140
107550
136755
151050
37880
84888
52548
5130
85989
88684
92632
23343
231591
435590
178291
140241
65051
176007
37139
55643
37229
100787
52889
176148
153626
212255
69850
96169
176989
83285
140561
39323
42870
111698
97882
121396
157683
41597
44212
120244
5530
16260
31468
153796
103953
60904
192118
95939
119042
9848
141674
22292
185545
186517
82113
170106
50253
99886
232652
36277
27781
128228
112309
87773
24455
110305
53129
61925
175276
30957
73306
125323
190855
205892
36558
7865
25828
62957
42990
158405
85309
90028
114833
94616
103272
183170
127617
88194
5771
110486
184133
100898
158194
15589
12232
194692
142896
112659
118972
92742
141333
146532
15469
87372
114112
211934
177760
186527
182199
153866
164225
55082
176879
84266
145120
91190
12493
34434
131875
41377
79899
102341
46947
91821
191487
63368
101158
114483
65893
167372
87623
65572
83605
124050
7574
199652
31669
206144
80489
198829
200252
93874
133518
52318
46476
188821
37831
63288
181738
25988
159126
18024
150800
37460
36507
93053
40455
171569
171840
202377
187809
130392
150099
198970
82373
139650
111197
202587
165227
192137
127226
57788
156411
155639
77164
68968
177270
61094
103312
154718
168574
87292
154998
178682
109684
157563
172180
75170
113051
4128
151551
139790
36268
183040
146372
195393
168142
5210
71292
37620
29144
46597
125774
90999
95327
111888
137566
129341
140912
30096
65401
200753
188481
151461
74158
93644
150049
129100
101299
180856
59320
199230
156180
58629
76001
176658
105396
87522
62867
7574
78376
8446
83085
35826
117438
145350
138448
137546
35526
14557
144598
88325
46467
175066
84478
188150
40125
12013
14738
132286
38622
196165
73728
149648
72284
172321
155519
44673
183811
183581
52027
4919
26009
122057
25337
125774
14797
33262
110596
189663
16782
54912
170647
58248
92613
9247
159607
20758
126765
83896
21781
63539
84627
178111
58448
145110
121606
206364
181628
177641
66293
97972
61043
87864
165338
162923
162682
200212
61414
114513
177900
203018
194812
47408
63357
87352
166129
108211
97973
111798
63798
101219
55543
172200
6402
150500
144709
22862
130733
188561
133478
246328
224628
389785
164266
17613
189593
52047
150149
207616
155950
39243
44542
203188
99455
70952
124873
57457
153997
118019
16611
73868
52488
87452
68378
116116
131725
6302
128799
87773
186737
34183
126115
209439
190655
33192
128158
89396
41928
57507
159587
115615
172671
138267
117017
184243
177029
148847
118841
47799
70901
93604
164757
64610
109363
87102
85589
156982
127838
91830
83195
119773
31669
60963
69770
179313
22552
163243
104254
116337
136534
176017
51295
42499
66824
106157
153505
90669
44303
70511
155820
122407
179344
184884
36197
108542
20318
25338
82193
197367
37279
36648
93113
153606
99716
41206
14748
108823
64701
65943
190243
58308
181327
211253
164085
19536
184423
6692
192809
91109
76042
91721
6241
109935
110686
194472
174194
42018
98653
200412
23493
77975
9047
70652
154126
116407
34163
176337
119863
159877
53479
172350
102511
81492
17342
121266
157373
48661
174966
80901
34414
65411
116326
111617
65712
161239
142014
173924
101659
75640
136383
35426
114052
174645
77474
56265
152223
198599
21640
101980
76753
89857
93043
170186
135152
112860
42840
120043
5861
38662
92963
154968
118119
62737
70491
112158
58168
26169
138037
16741
187168
70591
137375
203418
142946
42889
86111
34234
128208
131134
28904
208748
156662
161671
86000
136895
162723
6953
183802
56915
52097
64720
126605
151341
38471
4459
38933
34614
70311
109434
13355
125173
174754
45976
193450
50353
128990
16010
63207
73206
133218
93805
97060
121245
85659
45124
156041
144729
147214
176789
26779
178783
10830
39934
142155
15879
123479
68187
279249
275733
231089
109554
176949
169155
75541
186927
48150
129751
118631
182309
29956
62747
72696
149518
155238
65301
68758
129491
85979
190925
100807
111007
113441
141083
108572
17082
41307
49612
177140
195633
192839
22252
86631
92232
48040
173332
179644
171709
147214
153185
83085
158004
117989
185475
13114
167090
78556
37089
192088
101609
168824
73126
38993
109163
82123
50494
147725
160950
94726
52568
156261
15108
134460
119763
191085
145220
83205
166790
227143
97441
160649
177400
102671
67876
177390
151532
137436
103573
23103
40625
83536
23003
69930
167441
160699
31649
65722
184853
187919
193891
143397
118590
145089
82644
136464
40215
70861
13776
88275
21961
156330
97491
30256
132185
64340
154788
171930
15599
36809
199371
13826
198710
84116
58649
22481
170988
169696
101529
16000
4809
176819
193970
91079
31449
81672
138687
72645
203378
54091
122898
21230
233705
15289
206324
172210
127397
60963
50313
87192
169395
5661
110976
131244
93725
82624
164516
176138
143046
110095
55113
186907
139850
79888
99736
68438
5320
109865
129511
190534
204811
24857
135462
21590
193751
10089
32100
155329
73997
130262
86671
10189
102611
80881
140060
121426
47007
137416
5991
68618
51456
184312
119502
97842
144498
87112
24245
180826
196144
127447
202476
53960
24766
191145
155339
83085
180336
148386
23925
116717
80209
84557
74228
95688
67606
185434
68266
113371
35305
119733
72215
131495
9107
112419
185816
43460
169445
72915
107160
18684
173683
10059
40415
141143
165157
29145
149508
180967
164146
163374
94596
76723
172220
38231
169806
134430
147384
112228
51466
175076
170117
131134
185866
136294
127127
32861
90048
25287
72284
43821
95166
54241
38802
6252
191907
186907
121847
196605
198038
159015
51946
141293
37710
167201
166199
161039
70591
75089
202827
126525
31819
36267
77014
102370
100036
75540
32491
185906
152454
77194
82684
95397
129892
42930
4779
87483
180215
144929
126997
95378
7894
128108
178392
13035
129230
189963
204751
116346
41477
165488
100096
182870
147935
90328
182399
53800
204089
13044
205062
36458
50444
107389
169745
66524
151331
148957
58689
75119
188180
124752
149488
33292
88635
92883
43831
17863
55683
119132
55023
109504
55222
159957
13996
68137
176468
65532
74168
60322
147524
45305
103783
81060
85830
156161
100016
87863
176038
132377
180215
107210
36568
33222
41307
168774
75761
139991
51726
141734
183882
92021
61785
85239
102731
54902
98663
73757
168644
190905
35577
176248
141172
121856
133789
109854
89637
132196
153114
41207
161771
120423
85349
184463
134740
133929
196525
135562
20468
113250
134991
151081
60593
58719
182258
171239
92872
191075
66363
127868
202106
123310
23814
188490
198429
79478
405834
138016
197587
47508
174765
109574
97581
24726
99525
94425
196867
6923
150220
75611
167111
57888
84107
120644
90699
177330
86631
66894
184222
267788
342587
163484
115224
4528
123760
112549
155639
97281
70040
107940
80881
87152
192679
182029
139720
192528
73747
19476
56846
181578
60973
25788
56566
48580
44944
179524
160218
138708
200894
18354
137656
59921
57967
49071
130312
12503
48951
129381
113972
163214
103803
26580
117248
88614
60012
72515
63438
156141
186687
189432
98052
135281
101299
155760
201976
54972
85749
102441
147655
19326
163214
143737
137877
141363
47097
9889
46486
118080
59310
57698
41928
85769
205893
31960
14277
156772
145040
22462
43330
31909
67856
63408
62707
185044
139640
156441
126134
43531
187539
6632
155348
170447
205622
4418
43852
6071
153535
65923
184042
81882
145090
8115
194651
103021
63508
39894
135492
137265
159597
25237
102822
96309
70391
7354
205872
148065
120885
130032
58008
64791
86741
74518
75671
61805
157172
190093
115445
85820
149207
172811
7134
23324
111257
148186
157964
156221
29274
50885
29384
157232
13334
141093
424329
195223
260775
83926
65322
150349
43200
116647
93404
138668
13345
153175
42809
161079
173062
176067
74820
99595
27802
125524
46356
37119
103502
61073
41146
89206
207236
84727
143246
126455
32530
84047
27642
96379
70832
134811
47738
147544
113521
24926
20077
112920
21720
53770
143717
170136
137937
115594
141413
180826
114673
103643
69850
73596
62917
131415
10840
53860
17002
5501
203728
52357
24084
30567
138106
102510
12253
79748
8797
95288
74989
130552
145671
19676
135903
42139
101739
128479
174555
157663
72685
163884
93804
42589
203539
186066
121947
63789
18664
109924
78947
163785
168974
145641
99806
3617
114343
4018
57036
26359
55252
165738
40796
80169
54111
131635
73487
44212
150751
55083
15298
219468
151381
289509
109644
188581
127778
119913
309596
19807
243112
76432
155829
17813
117278
149688
190214
78766
176959
116236
25317
46997
44412
165928
30196
25728
36177
92271
14086
49702
63819
182179
66103
51786
50413
157774
72485
94716
141152
121506
9097
159206
57266
94756
55734
56225
18865
143447
70100
42639
298164
295229
95808
133438
132136
149297
5380
137275
54922
51305
83615
48840
156450
170918
194061
181287
202997
140521
59270
146733
34444
88074
104614
94356
101659
148967
23123
145060
143397
141392
147724
13034
210652
159006
194421
21479
49061
140341
62406
166169
180255
17402
168263
76111
165719
133648
115875
128849
86210
38852
54081
147314
104565
178802
101068
117940
141603
33412
150319
190024
199010
158665
149829
79558
4969
126966
134049
40475
145871
125553
205572
122367
136383
77144
128409
65552
32059
147064
86741
198960
138878
11080
45946
29324
79418
9888
46817
87282
116036
179564
103182
8225
17192
178241
22852
116927
133939
4048
8345
82313
122839
132647
166950
70020
84898
94937
93634
167190
142475
180205
131124
103222
84557
89817
174093
165107
38201
178803
125142
164666
189423
159456
21911
139770
37500
136774
124932
49842
7063
116687
204139
188190
88044
16721
138888
116116
59150
134730
211313
107169
154106
121375
56095
65973
146823
134851
108321
135071
39433
46696
16450
67586
60463
70401
87753
89807
4168
157252
55132
73357
134319
161310
21200
181858
46918
186717
422496
65642
7774
38672
49823
28804
101439
133599
174675
100266
178021
33983
112649
131876
117950
82183
21730
155559
62597
49082
160018
121456
53049
131434
172140
186988
87643
116978
103292
86180
169134
10900
77544
96689
24736
150289
199832
184473
77674
21180
164696
43992
47879
139529
320827
258351
152614
143607
176008
34043
173743
4268
195583
84668
71093
26208
69940
119713
129400
209419
114943
159396
174624
111478
81992
25468
42168
123830
120304
182029
51035
88795
180014
192128
16881
123860
185494
63639
36277
193831
166609
12563
192759
43652
97471
135842
54010
14788
201365
144829
157293
179814
148115
29886
107940
59711
57296
16360
118851
70120
112099
136685
80109
178542
56815
33853
160408
89266
165087
145400
39364
28904
102039
61505
165638
112028
107700
106719
48491
33583
168242
93904
177170
15850
193860
158415
14547
148586
170316
70992
133148
138297
190574
76412
20879
120053
90148
194592
126315
182380
148306
58279
47178
79468
198048
76482
79167
99385
8486
75030
121185
200553
160719
46637
176528
55023
17883
147765
16601
43872
145290
130382
100497
94465
20217
144869
160989
96149
107950
156280
148697
22492
197978
101459
184984
148506
108161
137295
173633
191175
75420
86911
122448
177630
131244
126375
103031
103051
96129
171248
182510
145861
17523
142494
110335
145460
18474
97882
139179
71372
79438
50063
110025
6732
52718
165177
151201
31228
97491
101188
161991
65261
18926
94766
70571
62356
193430
150139
194011
182640
14757
101309
166069
135322
139259
136564
175316
69489
129631
108802
20649
162382
20488
151101
27481
57466
144629
166119
148616
4408
203449
56205
4829
35917
42769
155489
31147
192488
31519
53059
194752
60312
20258
72925
95809
68929
11512
62887
167441
175547
109043
133939
207546
14126
143777
96991
149027
32741
34625
138748
9367
169094
19636
122337
59561
138898
97592
70812
125353
40716
5030
73727
122388
59120
201355
167983
24084
168964
47028
33994
149979
57967
93333
142465
213367
92603
37149
33643
61695
167812
81241
66353
11331
111768
167541
31218
45795
105586
181117
185605
72224
128408
192848
194372
85288
110866
114122
131093
48531
174284
152794
64189
155168
116216
6763
99475
66133
150099
32500
3537
170507
72154
192879
150690
143286
88375
120835
188290
197127
62285
41157
175988
219228
75660
88985
124581
84738
75571
119553
136654
144599
127687
101408
116306
71252
66082
140582
83265
192518
131164
34684
142595
7824
70451
84116
185275
7484
85168
99365
18274
167561
172641
83976
44713
171038
33873
161811
95037
162943
112238
69990
47728
170548
169676
149338
157693
203318
73837
122809
184162
68457
27751
135963
107409
31599
92662
113140
128038
212545
76202
29695
135612
114373
122929
156822
41818
113461
188601
76231
126015
131685
21830
17543
56485
175035
155268
129370
136654
35717
84247
150119
6071
26820
32921
14968
168443
175647
3637
110927
149378
145270
92852
40485
122198
35726
44523
179063
121736
59761
128208
121156
174694
199441
153445
81431
11762
204009
25598
173323
179223
96439
31709
151892
28143
153315
155349
163994
5631
56305
155959
31739
107910
128469
115906
120825
34023
190103
67726
158415
9558
37811
60763
27611
21570
58288
154206
55433
108221
88665
92201
209009
88845
7294
41968
60723
164966
204780
178943
40386
154006
80670
33503
148577
105236
153395
92382
38151
149207
111196
105386
85509
43691
162973
152283
183942
18164
121126
47027
5660
64059
30076
186717
177871
118550
18334
91490
118760
133659
76241
112238
10450
94716
14386
13956
142034
162361
66043
32791
11802
158866
89637
34454
158565
162021
14477
110946
179043
38882
196866
79248
59120
47548
147114
171398
209560
96600
48259
66614
179664
65362
162712
142315
143526
77905
102080
129250
199250
43571
202676
81592
178522
108351
168032
150740
52968
120935
148216
143748
150409
37921
164747
72735
155950
111597
85920
167421
62336
69129
34263
51236
135822
72875
67496
32390
188351
66814
95398
6552
94726
56685
147153
155439
203218
125714
82824
131134
199831
154147
66313
132135
201425
22622
114844
111958
10329
142735
171148
125583
91911
149067
139750
108923
148036
151321
89717
5600
183872
81452
118230
74268
55383
127037
70541
42829
196225
150169
207536
118881
102450
63278
26729
132897
113260
33072
139750
26209
121386
51987
59080
77053
194191
47518
165858
149057
169014
52357
33732
120384
60873
136223
48971
84547
64700
20889
84858
30867
126465
89516
165548
50784
68457
43120
183862
199150
186998
148215
71192
70762
34043
74609
72394
84748
10470
72796
57517
166610
150059
149468
93223
161750
14327
48971
89516
136404
73366
68107
192808
66764
66614
65943
12754
83254
55643
178131
112890
53430
4718
25467
70090
150079
24064
69188
140010
88424
142415
89235
52638
77975
40605
52558
179804
117689
184333
25517
191656
97862
116156
141123
142655
141663
24055
38682
5300
103062
27622
69039
212465
129130
141042
89988
58710
185144
108051
181107
83214
120323
72264
20869
131274
163204
179584
20468
85469
42889
10029
140711
30226
117108
106548
140641
38491
105366
34063
182780
146973
192959
173823
172501
102711
55693
16070
174505
8095
95768
30326
72455
139560
145611
83565
157823
209219
176969
7394
47579
158795
13706
113672
71383
61324
69829
201745
45625
114703
137887
179664
167492
111207
190635
35616
159126
170167
151793
83446
95979
111377
158524
43811
165347
5150
165818
110656
166509
63729
140010
96399
126966
58279
129451
198699
88635
190485
193740
178292
55373
154577
33061
166550
186807
66583
84607
174895
142485
84237
136814
194080
49543
132096
38281
180596
137536
149548
59331
53198
134370
123850
141533
114102
106518
188831
99044
81642
32591
71472
109865
51305
39844
35256
134881
152063
97050
31739
115845
90638
164846
134260
65622
108341
86561
165898
185445
35376
21710
142435
195474
56636
3486
70641
79758
195143
10078
167031
16261
65713
127847
5590
173342
106568
9888
101208
160659
3667
169596
61214
115274
78265
87292
95217
173122
160348
102742
160889
138327
123529
136935
17323
182790
71152
20508
84457
195824
121325
122759
162923
36258
48330
105085
86981
75210
168534
183501
128779
129130
64951
16792
65081
57877
151963
143066
38762
9979
163915
48149
78767
118029
194161
14466
210161
137205
116857
191195
161080
107439
153365
57407
177470
150590
192859
83405
25398
132106
185616
176749
200723
112459
105326
157964
19316
44623
20718
31699
65141
114493
48290
38692
117268
17613
5981
115004
191446
138437
152284
104474
168183
146924
68958
130303
84017
74148
200793
52347
104525
85469
84928
167802
202546
30567
179273
131354
200593
151422
167602
64661
144298
47759
97962
91150
50904
166099
204310
12173
112570
107380
136584
84157
35216
109193
179223
151172
55433
85589
45054
194060
24786
185094
175276
8325
204160
115976
137155
4990
25307
198869
18004
24545
125142
22843
105045
76642
177150
70411
205793
63097
37540
165628
152844
92632
152834
159837
9417
98393
164536
24947
24986
40826
23684
152964
99005
185345
82604
76111
84858
181608
89156
8706
61595
121356
27211
145060
27361
126856
91741
86360
45785
10038
195524
59050
98774
188119
116206
15730
68016
130804
188109
80579
114032
55874
209659
200793
6322
152523
130102
126235
46777
121976
200884
63098
195623
47298
82033
14547
162683
6913
56244
66303
75420
85309
41627
115866
103352
31990
155840
127277
90889
74188
105486
62436
5901
9799
168042
171269
53820
30988
190113
100627
60323
38732
160248
22983
194502
131384
177419
177320
69760
196916
175115
176188
21300
69098
114323
112059
121997
66855
157432
112249
40054
35506
56966
77133
43411
18094
129681
146773
61154
176469
122908
68828
27201
188972
136384
26319
125774
130513
199642
49142
33011
36207
197447
192658
10760
99815
129791
161961
119683
134150
144960
67626
93684
119582
35466
172691
173973
156712
74068
143797
86691
148857
12023
163805
173483
119231
133538
3606
167561
62746
87833
148857
76211
15289
93885
128209
178432
38792
30126
77774
97161
147524
86521
18244
199510
6813
47028
79248
91340
47088
162211
175797
45524
6432
178142
56215
133559
24435
23685
96399
5991
112169
183992
188350
98524
119232
204510
258591
125353
110275
98864
100207
139680
10399
32821
82073
209509
75049
57877
171148
116807
193229
85428
83695
187298
155299
150229
171950
175958
92121
319674
93704
65232
159086
5720
195664
42699
64460
61314
171519
77454
122809
209770
63267
84387
12453
50665
12343
107489
162321
86150
112078
111207
152885
95076
173843
121215
77083
119963
192818
27851
50083
79418
56956
193319
176258
168583
94426
36859
83825
54761
51065
43281
203509
101789
82624
117047
4789
62235
120323
71243
159768
28523
125403
113912
112800
204620
87704
67084
186878
92271
66464
146803
181598
75080
61865
146102
151211
69730
76563
45645
142766
125403
6041
131004
180035
24566
94726
88725
163184
156481
73186
114683
61264
205392
87352
164747
24005
65712
157573
306770
117929
41607
158895
154117
66303
204460
186808
88113
50193
41097
17712
142495
171479
57928
138307
115685
143356
92612
102611
98062
45003
139470
91099
22282
134540
12012
118520
15519
192668
121726
44062
20207
87202
147905
127808
85839
8416
160979
154788
209390
163884
64690
125073
167211
96410
144769
166880
155189
109274
160318
16651
93103
27992
162392
173933
190885
181027
38792
83185
74679
103443
198329
147745
137706
165648
153505
24726
158044
149778
100006
163724
80360
96470
79378
160067
201194
141995
154848
120073
7994
163835
43531
45685
86641
118681
176388
105346
193129
117168
43841
55934
182890
187088
8276
151732
199181
111858
15779
164325
152023
11952
142565
129340
22913
15149
102661
105255
87803
133378
8726
33612
176809
186086
170807
47829
48861
113441
66614
168784
192839
36779
149829
106198
75701
79367
111487
122388
132987
54170
149288
157312
112540
185735
199111
72544
117028
66974
136614
75310
194041
162863
134821
155859
123390
140441
91410
178932
85109
151402
154296
59300
135663
192558
31599
181688
170316
187909
78766
108612
178733
20438
192188
72565
91220
130283
96610
109384
177179
75490
77404
92602
17553
37970
188951
34374
32671
138607
157934
51616
138667
99675
68518
31609
103703
45315
116357
111397
92652
126315
146011
163784
70160
16260
5881
78155
136453
130062
165026
6452
156311
172852
199190
140451
160919
61695
61815
147705
37259
185766
105467
177690
68076
117669
119261
147194
52067
22341
37970
48921
41196
158504
174915
31037
21971
188841
156661
129120
82945
144188
198479
85639
30296
53419
27522
15389
169606
189072
132747
62997
87493
19677
10399
185985
90619
118851
77855
28643
89867
60653
96469
122037
70972
12132
179865
57116
147524
13956
70741
140592
36999
16130
29876
69218
203137
66524
16891
39934
164777
53981
191165
46266
186327
45264
54381
72736
188621
172460
70000
81041
211484
159947
116787
175556
85559
83245
59611
187649
35406
91200
187789
178983
180796
42640
105416
31819
168564
142675
118521
112770
199501
129310
118801
61755
121086
98343
143507
19376
21119
100877
86902
128158
77124
148907
119633
55784
149508
124812
166871
24646
52318
153465
194381
93474
13305
44904
155690
98523
46477
43631
188030
78406
87483
112379
148897
89195
18454
179974
23313
192949
130362
59691
26168
55614
42349
114403
162162
180165
108461
188450
130673
107520
81752
15098
205402
47478
145821
137966
126806
184443
13435
80620
97741
80560
130823
121987
120784
150620
15689
18985
160098
196345
182098
118190
5680
56686
21029
141904
40184
45043
53710
58559
203538
135121
122788
182619
167461
147504
93103
57547
19516
109173
163945
16971
149518
184092
54622
5460
120634
135452
54100
57046
93624
184664
165467
136784
45154
177169
76311
58008
16250
133257
193058
70761
95167
133749
43851
82062
132105
100437
41147
119092
124462
162693
83685
111708
127036
94545
206123
147034
144158
124572
22993
136714
157192
12363
94075
175316
60703
112358
